date time,[Input]Dam/water_level,[SP]Control Group 1/PID Rule,[Output]Woodruff_Dam_simple/CrestLevel,[IP]Control Group 1/PID Rule,[DP]Control Group 1/PID Rule,[PID]Control Group 1/PID Rule_isActive
2023-09-13 03:45:00,23.1912336897,23.2007664,22.4264456779,,,1
2023-09-13 03:50:00,23.1933494266,23.2007664,22.4252755092,,,1
2023-09-13 03:55:00,23.1947551768,23.2007664,22.4240279381,,,1
2023-09-13 04:00:00,23.1957342576,23.2007664,22.4232640118,,,1
2023-09-13 04:05:00,23.1967444428,23.2017824,22.4236564367,,,1
2023-09-13 04:10:00,23.1981679147,23.2027984,22.4240243259,,,1
2023-09-13 04:15:00,23.1999821264,23.2038144,22.4240371373,,,1
2023-09-13 04:20:00,23.2018571177,23.2048304,22.4236894641,,,1
2023-09-13 04:25:00,23.2036256012,23.2058464,22.423241628,,,1
2023-09-13 04:30:00,23.2053571215,23.2068624,22.4228338491,,,1
2023-09-13 04:35:00,23.207008401,23.2078784,22.4224127096,,,1
2023-09-13 04:40:00,23.2083529599,23.2088944,22.422017646,,,1
2023-09-13 04:45:00,23.2091976987,23.2099104,22.4218482455,,,1
2023-09-13 04:50:00,23.2100236855,23.2109264,22.4220889769,,,1
2023-09-13 04:55:00,23.2114639492,23.2119424,22.4223561103,,,1
2023-09-13 05:00:00,23.2136264851,23.2129584,22.422106366,,,1
2023-09-13 05:05:00,23.2158736913,23.2139744,22.4212100117,,,1
2023-09-13 05:10:00,23.2174488495,23.2149904,22.4201720492,,,1
2023-09-13 05:15:00,23.2185148976,23.2160064,22.4196381761,,,1
2023-09-13 05:20:00,23.2196374765,23.2160064,22.4186348275,,,1
2023-09-13 05:25:00,23.2214624355,23.2160064,22.4175188997,,,1
2023-09-13 05:30:00,23.2239765258,23.2160064,22.4157315699,,,1
2023-09-13 05:35:00,23.2267956966,23.2170224,22.4141158504,,,1
2023-09-13 05:40:00,23.2294329417,23.2180384,22.4121478757,,,1
2023-09-13 05:45:00,23.2317678717,23.2190544,22.4102281672,,,1
2023-09-13 05:50:00,23.2339100039,23.2200704,22.4084711751,,,1
2023-09-13 05:55:00,23.23609678,23.2210864,22.4068008533,,,1
2023-09-13 06:00:00,23.2386160383,23.2221024,22.4050245696,,,1
2023-09-13 06:05:00,23.2414689046,23.2221024,22.4020183437,,,1
2023-09-13 06:10:00,23.2444689759,23.2221024,22.3985740602,,,1
2023-09-13 06:15:00,23.2471810252,23.2221024,22.3948320085,,,1
2023-09-13 06:20:00,23.2494378512,23.2241344,22.392905173,,,1
2023-09-13 06:25:00,23.2512006205,23.2261664,22.3913290255,,,1
2023-09-13 06:30:00,23.2527652074,23.2281984,22.3901642772,,,1
2023-09-13 06:35:00,23.2546060155,23.2292144,22.3883123586,,,1
2023-09-13 06:40:00,23.2571148092,23.2302304,22.3861899751,,,1
2023-09-13 06:45:00,23.2601497119,23.2312464,22.3834436351,,,1
2023-09-13 06:50:00,23.2629345649,23.2322624,22.3801552739,,,1
2023-09-13 06:55:00,23.2647992432,23.2332784,22.3769608218,,,1
2023-09-13 07:00:00,23.2659902967,23.2342944,22.3744515891,,,1
2023-09-13 07:05:00,23.2670979303,23.2353104,22.372470753,,,1
2023-09-13 07:10:00,23.2685380495,23.2363264,22.3705511544,,,1
2023-09-13 07:15:00,23.2700827399,23.2373424,22.3683401198,,,1
2023-09-13 07:20:00,23.2716677234,23.2393744,22.3668874677,,,1
2023-09-13 07:25:00,23.2732570339,23.2414064,22.3654294014,,,1
2023-09-13 07:30:00,23.2747612657,23.2434384,22.363994435,,,1
2023-09-13 07:35:00,23.2759805837,23.2434384,22.3609116763,,,1
2023-09-13 07:40:00,23.2769522149,23.2434384,22.3579836911,,,1
2023-09-13 07:45:00,23.2780504684,23.2434384,22.3551955574,,,1
2023-09-13 07:50:00,23.2795942914,23.2444544,22.3531139911,,,1
2023-09-13 07:55:00,23.2816555063,23.2454704,22.3506442989,,,1
2023-09-13 08:00:00,23.2838576311,23.2464864,22.3476979803,,,1
2023-09-13 08:05:00,23.2857537701,23.2475024,22.3445677665,,,1
2023-09-13 08:10:00,23.2872018595,23.2485184,22.3416295332,,,1
2023-09-13 08:15:00,23.2886845506,23.2495344,22.3390238145,,,1
2023-09-13 08:20:00,23.2905525852,23.2495344,22.3354886519,,,1
2023-09-13 08:25:00,23.2928554063,23.2495344,22.3315331328,,,1
2023-09-13 08:30:00,23.2952638652,23.2495344,22.3270916153,,,1
2023-09-13 08:35:00,23.2975732231,23.2515664,22.3241686015,,,1
2023-09-13 08:40:00,23.2995011429,23.2535984,22.3213082259,,,1
2023-09-13 08:45:00,23.3010742363,23.2556304,22.3187592458,,,1
2023-09-13 08:50:00,23.3025517391,23.2556304,22.3147741397,,,1
2023-09-13 08:55:00,23.3043732267,23.2556304,22.3107768572,,,1
2023-09-13 09:00:00,23.3063348643,23.2556304,22.3063950973,,,1
2023-09-13 09:05:00,23.3079877936,23.2566464,22.3026572799,,,1
2023-09-13 09:10:00,23.3088100383,23.2576624,22.2991282131,,,1
2023-09-13 09:15:00,23.3088637253,23.2586784,22.2962753196,,,1
2023-09-13 09:20:00,23.3086102355,23.2586784,22.2932212503,,,1
2023-09-13 09:25:00,23.3085749466,23.2586784,22.2904281322,,,1
2023-09-13 09:30:00,23.3087145861,23.2586784,22.2874625704,,,1
2023-09-13 09:35:00,23.3088337279,23.2607104,22.2860962089,,,1
2023-09-13 09:40:00,23.3085937738,23.2627424,22.2848610158,,,1
2023-09-13 09:45:00,23.3078502217,23.2647744,22.2840494169,,,1
2023-09-13 09:50:00,23.306988916,23.2647744,22.2820597082,,,1
2023-09-13 09:55:00,23.3069831258,23.2647744,22.2802158819,,,1
2023-09-13 10:00:00,23.3083335387,23.2647744,22.2776879899,,,1
2023-09-13 10:05:00,23.3102001476,23.2657904,22.2748678711,,,1
2023-09-13 10:10:00,23.3115820028,23.2668064,22.2715837588,,,1
2023-09-13 10:15:00,23.3125212432,23.2678224,22.2686654987,,,1
2023-09-13 10:20:00,23.3133406856,23.2688384,22.2661059361,,,1
2023-09-13 10:25:00,23.3142422402,23.2698544,22.2636540051,,,1
2023-09-13 10:30:00,23.315047465,23.2708704,22.261143251,,,1
2023-09-13 10:35:00,23.3156812992,23.2708704,22.2578484466,,,1
2023-09-13 10:40:00,23.3162009152,23.2708704,22.2546527255,,,1
2023-09-13 10:45:00,23.316734944,23.2708704,22.2515172018,,,1
2023-09-13 10:50:00,23.3172669777,23.2718864,22.2492118668,,,1
2023-09-13 10:55:00,23.3173076216,23.2729024,22.2469371652,,,1
2023-09-13 11:00:00,23.3167707567,23.2739184,22.2451140971,,,1
2023-09-13 11:05:00,23.3160137093,23.2739184,22.2429724473,,,1
2023-09-13 11:10:00,23.3154144641,23.2739184,22.2410523669,,,1
2023-09-13 11:15:00,23.31491595,23.2739184,22.239041999,,,1
2023-09-13 11:20:00,23.3144761722,23.2749344,22.237854718,,,1
2023-09-13 11:25:00,23.3140722269,23.2759504,22.2367077938,,,1
2023-09-13 11:30:00,23.3136233643,23.2769664,22.2356174004,,,1
2023-09-13 11:35:00,23.3130869064,23.2769664,22.233777072,,,1
2023-09-13 11:40:00,23.3126428158,23.2769664,22.2320390079,,,1
2023-09-13 11:45:00,23.3124736072,23.2769664,22.2302536954,,,1
2023-09-13 11:50:00,23.3125316576,23.2779824,22.2291323903,,,1
2023-09-13 11:55:00,23.3128697788,23.2789984,22.2278867544,,,1
2023-09-13 12:00:00,23.3134993603,23.2800144,22.2264577346,,,1
2023-09-13 12:05:00,23.3139689651,23.2789984,22.2230712102,,,1
2023-09-13 12:10:00,23.3142463827,23.2779824,22.2197235326,,,1
2023-09-13 12:15:00,23.3146009848,23.2769664,22.2164519996,,,1
2023-09-13 12:20:00,23.3150814783,23.2779824,22.2147840042,,,1
2023-09-13 12:25:00,23.3153381759,23.2789984,22.2130474246,,,1
2023-09-13 12:30:00,23.3152299096,23.2800144,22.2115354402,,,1
2023-09-13 12:35:00,23.3149471766,23.2810304,22.2103828828,,,1
2023-09-13 12:40:00,23.3147339825,23.2820464,22.2094478227,,,1
2023-09-13 12:45:00,23.314636973,23.2830624,22.208530883,,,1
2023-09-13 12:50:00,23.3145171285,23.2840784,22.2075877761,,,1
2023-09-13 12:55:00,23.3141072936,23.2850944,22.2067310881,,,1
2023-09-13 13:00:00,23.3132295737,23.2861104,22.2061919426,,,1
2023-09-13 13:05:00,23.3119499757,23.2861104,22.2052669677,,,1
2023-09-13 13:10:00,23.3103180614,23.2861104,22.2047402719,,,1
2023-09-13 13:15:00,23.3083589604,23.2861104,22.2045933438,,,1
2023-09-13 13:20:00,23.3062192516,23.2850944,22.2039519505,,,1
2023-09-13 13:25:00,23.304385031,23.2840784,22.2035224666,,,1
2023-09-13 13:30:00,23.3028289885,23.2830624,22.202897685,,,1
2023-09-13 13:35:00,23.3014364708,23.2830624,22.2029565242,,,1
2023-09-13 13:40:00,23.299909454,23.2830624,22.202968094,,,1
2023-09-13 13:45:00,23.298302386,23.2830624,22.2031788843,,,1
2023-09-13 13:50:00,23.2967887603,23.2830624,22.2035501396,,,1
2023-09-13 13:55:00,23.2960048959,23.2830624,22.2039374585,,,1
2023-09-13 14:00:00,23.2963888406,23.2830624,22.2037879997,,,1
2023-09-13 14:05:00,23.2971791007,23.2830624,22.2026812568,,,1
2023-09-13 14:10:00,23.2977842256,23.2830624,22.2012020464,,,1
2023-09-13 14:15:00,23.2981292868,23.2830624,22.199834637,,,1
2023-09-13 14:20:00,23.2982077802,23.2820464,22.1977808144,,,1
2023-09-13 14:25:00,23.2980881689,23.2810304,22.195874577,,,1
2023-09-13 14:30:00,23.2979689812,23.2800144,22.19407304,,,1
2023-09-13 14:35:00,23.2975384414,23.2800144,22.193091116,,,1
2023-09-13 14:40:00,23.2966113216,23.2800144,22.1923841056,,,1
2023-09-13 14:45:00,23.2953481291,23.2800144,22.1921299864,,,1
2023-09-13 14:50:00,23.29391337,23.2800144,22.1922205169,,,1
2023-09-13 14:55:00,23.2921980816,23.2800144,22.1925343862,,,1
2023-09-13 15:00:00,23.290329236,23.2800144,22.1931755961,,,1
2023-09-13 15:05:00,23.2887807258,23.2800144,22.1940517826,,,1
2023-09-13 15:10:00,23.2874658103,23.2800144,22.194764611,,,1
2023-09-13 15:15:00,23.2863008854,23.2800144,22.1953694586,,,1
2023-09-13 15:20:00,23.285137797,23.2789984,22.1950504486,,,1
2023-09-13 15:25:00,23.2839300317,23.2779824,22.1947387955,,,1
2023-09-13 15:30:00,23.2827837879,23.2769664,22.1944743899,,,1
2023-09-13 15:35:00,23.2818178204,23.2769664,22.1950423423,,,1
2023-09-13 15:40:00,23.2812356989,23.2769664,22.1955240309,,,1
2023-09-13 15:45:00,23.2810403812,23.2769664,22.19573357,,,1
2023-09-13 15:50:00,23.2808115512,23.2769664,22.1956453849,,,1
2023-09-13 15:55:00,23.2799571089,23.2769664,22.1955977399,,,1
2023-09-13 16:00:00,23.2781885376,23.2769664,22.1961018516,,,1
2023-09-13 16:05:00,23.2760443026,23.2759504,22.1965696203,,,1
2023-09-13 16:10:00,23.2744072054,23.2749344,22.1974056144,,,1
2023-09-13 16:15:00,23.2732230211,23.2739184,22.1978731635,,,1
2023-09-13 16:20:00,23.2720982216,23.2739184,22.1988622341,,,1
2023-09-13 16:25:00,23.2705638143,23.2739184,22.1998712844,,,1
2023-09-13 16:30:00,23.2688235047,23.2739184,22.2013000856,,,1
2023-09-13 16:35:00,23.2672191147,23.2729024,22.2021242664,,,1
2023-09-13 16:40:00,23.2661645585,23.2718864,22.2028750155,,,1
2023-09-13 16:45:00,23.2656099842,23.2708704,22.2031882106,,,1
2023-09-13 16:50:00,23.265173732,23.2698544,22.2030737346,,,1
2023-09-13 16:55:00,23.2647854362,23.2688384,22.2028298164,,,1
2023-09-13 17:00:00,23.2647901256,23.2678224,22.2025098708,,,1
2023-09-13 17:05:00,23.26486176,23.2668064,22.2018142955,,,1
2023-09-13 17:10:00,23.2646846076,23.2657904,22.2009999063,,,1
2023-09-13 17:15:00,23.264195707,23.2647744,22.200334216,,,1
2023-09-13 17:20:00,23.2636700349,23.2647744,22.2007600589,,,1
2023-09-13 17:25:00,23.2633324725,23.2647744,22.2012468585,,,1
2023-09-13 17:30:00,23.262997449,23.2647744,22.2016034239,,,1
2023-09-13 17:35:00,23.2622076382,23.2637584,22.2011042991,,,1
2023-09-13 17:40:00,23.2607045237,23.2627424,22.2009554338,,,1
2023-09-13 17:45:00,23.2588706313,23.2617264,22.2014064385,,,1
2023-09-13 17:50:00,23.2571687093,23.2607104,22.2021711387,,,1
2023-09-13 17:55:00,23.2556415078,23.2596944,22.2028714177,,,1
2023-09-13 18:00:00,23.2541250067,23.2586784,22.2034625923,,,1
2023-09-13 18:05:00,23.2526493511,23.2586784,22.2049489974,,,1
2023-09-13 18:10:00,23.25126223,23.2586784,22.2064912648,,,1
2023-09-13 18:15:00,23.2501878577,23.2586784,22.2080459318,,,1
2023-09-13 18:20:00,23.2492176598,23.2576624,22.2085411013,,,1
2023-09-13 18:25:00,23.2480500897,23.2566464,22.208950184,,,1
2023-09-13 18:30:00,23.2467838241,23.2556304,22.2095262589,,,1
2023-09-13 18:35:00,23.2457796976,23.2546144,22.210196306,,,1
2023-09-13 18:40:00,23.2452374409,23.2535984,22.2106559291,,,1
2023-09-13 18:45:00,23.2447723655,23.2525824,22.2107176317,,,1
2023-09-13 18:50:00,23.2441076282,23.2515664,22.210684534,,,1
2023-09-13 18:55:00,23.2434169656,23.2505504,22.2107900903,,,1
2023-09-13 19:00:00,23.242972034,23.2495344,22.2108968665,,,1
2023-09-13 19:05:00,23.2425705321,23.2495344,22.2116465542,,,1
2023-09-13 19:10:00,23.2418542607,23.2495344,22.2123855878,,,1
2023-09-13 19:15:00,23.2405892279,23.2495344,22.2134194135,,,1
2023-09-13 19:20:00,23.2390185478,23.2485184,22.2140943898,,,1
2023-09-13 19:25:00,23.2377981901,23.2475024,22.2150471652,,,1
2023-09-13 19:30:00,23.2370187634,23.2464864,22.2157319437,,,1
2023-09-13 19:35:00,23.2363509847,23.2464864,22.2169235436,,,1
2023-09-13 19:40:00,23.2353984499,23.2464864,22.2180658914,,,1
2023-09-13 19:45:00,23.2343683505,23.2464864,22.2194931965,,,1
2023-09-13 19:50:00,23.233627233,23.2464864,22.221044359,,,1
2023-09-13 19:55:00,23.2337374131,23.2464864,22.2224088028,,,1
2023-09-13 20:00:00,23.2343272357,23.2464864,22.2230855974,,,1
2023-09-13 20:05:00,23.2346864057,23.2454704,22.2224695282,,,1
2023-09-13 20:10:00,23.2340539706,23.2444544,22.221955472,,,1
2023-09-13 20:15:00,23.2326130718,23.2434384,22.2222116865,,,1
2023-09-13 20:20:00,23.2311277477,23.2424224,22.2231401657,,,1
2023-09-13 20:25:00,23.2301714727,23.2414064,22.2241323442,,,1
2023-09-13 20:30:00,23.2295454457,23.2403904,22.2246976995,,,1
2023-09-13 20:35:00,23.2288612638,23.2393744,22.2249754582,,,1
2023-09-13 20:40:00,23.2278925271,23.2383584,22.2252798318,,,1
2023-09-13 20:45:00,23.2269360866,23.2373424,22.2258090138,,,1
2023-09-13 20:50:00,23.2258863988,23.2332784,22.223703503,,,1
2023-09-13 20:55:00,23.2247119899,23.2292144,22.2214917333,,,1
2023-09-13 21:00:00,23.223366797,23.2251504,22.2192063652,,,1
2023-09-13 21:05:00,23.2221897056,23.2231184,22.2186420171,,,1
2023-09-13 21:10:00,23.2215172519,23.2210864,22.2178918918,,,1
2023-09-13 21:15:00,23.2211680203,23.2190544,22.2166564833,,,1
2023-09-13 21:20:00,23.2206604553,23.2190544,22.2168090525,,,1
2023-09-13 21:25:00,23.2194853361,23.2190544,22.2171187412,,,1
2023-09-13 21:30:00,23.2179653403,23.2190544,22.2180329809,,,1
2023-09-13 21:35:00,23.216703574,23.2190544,22.2193143214,,,1
2023-09-13 21:40:00,23.216173772,23.2190544,22.2204647838,,,1
2023-09-13 21:45:00,23.2159059646,23.2190544,22.2210614626,,,1
2023-09-13 21:50:00,23.215529666,23.2200704,22.2223383752,,,1
2023-09-13 21:55:00,23.215028399,23.2210864,22.2237856182,,,1
2023-09-13 22:00:00,23.2148982043,23.2221024,22.2254238719,,,1
2023-09-13 22:05:00,23.2149945734,23.2251504,22.2285815605,,,1
2023-09-13 22:10:00,23.2151362963,23.2281984,22.2317350947,,,1
2023-09-13 22:15:00,23.215252051,23.2312464,22.2350267226,,,1
2023-09-13 22:20:00,23.2154282111,23.2312464,22.2358937777,,,1
2023-09-13 22:25:00,23.2157708279,23.2312464,22.2367019409,,,1
2023-09-13 22:30:00,23.2161414819,23.2312464,22.2373563817,,,1
2023-09-13 22:35:00,23.2161724095,23.2322624,22.2388399142,,,1
2023-09-13 22:40:00,23.215633704,23.2332784,22.2406543318,,,1
2023-09-13 22:45:00,23.2149900407,23.2342944,22.2430177384,,,1
2023-09-13 22:50:00,23.2146694123,23.2342944,22.24469093,,,1
2023-09-13 22:55:00,23.2149332289,23.2342944,22.2461249317,,,1
2023-09-13 23:00:00,23.2156613156,23.2342944,22.2470755483,,,1
2023-09-13 23:05:00,23.2164839715,23.2363264,22.2493585851,,,1
2023-09-13 23:10:00,23.2170315696,23.2383584,22.251638526,,,1
2023-09-13 23:15:00,23.2173884705,23.2403904,22.2542275775,,,1
2023-09-13 23:20:00,23.2177982666,23.2424224,22.2570696927,,,1
2023-09-13 23:25:00,23.2183350978,23.2444544,22.2599668238,,,1
2023-09-13 23:30:00,23.2189312232,23.2464864,22.2628520369,,,1
2023-09-13 23:35:00,23.2195151067,23.2444544,22.2622809244,,,1
2023-09-13 23:40:00,23.2201000448,23.2424224,22.2615626552,,,1
2023-09-13 23:45:00,23.2206764502,23.2403904,22.260686526,,,1
2023-09-13 23:50:00,23.2211312864,23.2403904,22.2614082401,,,1
2023-09-13 23:55:00,23.221262693,23.2403904,22.262199918,,,1
2023-09-14 00:00:00,23.2211302524,23.2403904,22.2632424554,,,1
2023-09-14 00:05:00,23.2210763686,23.2414064,22.2653777775,,,1
2023-09-14 00:10:00,23.2214262993,23.2424224,22.2675144464,,,1
2023-09-14 00:15:00,23.2219504111,23.2434384,22.2693680277,,,1
2023-09-14 00:20:00,23.2224027068,23.2444544,22.2711117775,,,1
2023-09-14 00:25:00,23.222956228,23.2454704,22.2729468025,,,1
2023-09-14 00:30:00,23.2237957476,23.2464864,22.2747285958,,,1
2023-09-14 00:35:00,23.2250345529,23.2475024,22.2762921791,,,1
2023-09-14 00:40:00,23.226574918,23.2485184,22.2775229653,,,1
2023-09-14 00:45:00,23.2284525177,23.2495344,22.278481042,,,1
2023-09-14 00:50:00,23.2304225818,23.2495344,22.2782438743,,,1
2023-09-14 00:55:00,23.2323189928,23.2495344,22.2778145321,,,1
2023-09-14 01:00:00,23.2340741695,23.2495344,22.2773303277,,,1
2023-09-14 01:05:00,23.2356872224,23.2495344,22.2768538003,,,1
2023-09-14 01:10:00,23.2370682652,23.2495344,22.2763941888,,,1
2023-09-14 01:15:00,23.2381340206,23.2495344,22.2760373227,,,1
2023-09-14 01:20:00,23.2392571628,23.2495344,22.2758687414,,,1
2023-09-14 01:25:00,23.2404922085,23.2495344,22.2755868618,,,1
2023-09-14 01:30:00,23.2417244223,23.2495344,22.2751413567,,,1
2023-09-14 01:35:00,23.2429053129,23.2505504,22.275497945,,,1
2023-09-14 01:40:00,23.2442510757,23.2515664,22.2758856977,,,1
2023-09-14 01:45:00,23.2461197946,23.2525824,22.2761217669,,,1
2023-09-14 01:50:00,23.248174825,23.2535984,22.2758883077,,,1
2023-09-14 01:55:00,23.2498191812,23.2546144,22.2754434578,,,1
2023-09-14 02:00:00,23.250871409,23.2556304,22.2752894462,,,1
2023-09-14 02:05:00,23.2517170059,23.2556304,22.2747332031,,,1
2023-09-14 02:10:00,23.2529120959,23.2556304,22.2742915294,,,1
2023-09-14 02:15:00,23.2543303032,23.2556304,22.2734985554,,,1
2023-09-14 02:20:00,23.2557033751,23.2566464,22.273315756,,,1
2023-09-14 02:25:00,23.2566620359,23.2576624,22.27314764,,,1
2023-09-14 02:30:00,23.2573481833,23.2586784,22.2733144934,,,1
2023-09-14 02:35:00,23.2580630658,23.2586784,22.272845388,,,1
2023-09-14 02:40:00,23.2591508162,23.2586784,22.2723104021,,,1
2023-09-14 02:45:00,23.2604257646,23.2586784,22.2714118565,,,1
2023-09-14 02:50:00,23.2617223326,23.2596944,22.2711608164,,,1
2023-09-14 02:55:00,23.2630232371,23.2607104,22.2708756461,,,1
2023-09-14 03:00:00,23.2644384218,23.2617264,22.2705699123,,,1
2023-09-14 03:05:00,23.2658824214,23.2617264,22.2692750424,,,1
2023-09-14 03:10:00,23.2671732742,23.2617264,22.2678704815,,,1
2023-09-14 03:15:00,23.2684320194,23.2617264,22.2665109868,,,1
2023-09-14 03:20:00,23.269876258,23.2627424,22.2659754142,,,1
2023-09-14 03:25:00,23.2715338463,23.2637584,22.2652657517,,,1
2023-09-14 03:30:00,23.2733515224,23.2647744,22.2643469142,,,1
2023-09-14 03:35:00,23.2750720152,23.2647744,22.2623781452,,,1
2023-09-14 03:40:00,23.2764187639,23.2647744,22.2603838941,,,1
2023-09-14 03:45:00,23.2773912124,23.2647744,22.2586078336,,,1
2023-09-14 03:50:00,23.278426005,23.2668064,22.2588203876,,,1
2023-09-14 03:55:00,23.2801633684,23.2688384,22.2590428972,,,1
2023-09-14 04:00:00,23.28242535,23.2708704,22.2587210279,,,1
2023-09-14 04:05:00,23.2846683308,23.2708704,22.2562181439,,,1
2023-09-14 04:10:00,23.2862943028,23.2708704,22.2535958834,,,1
2023-09-14 04:15:00,23.2875573518,23.2708704,22.2513696721,,,1
2023-09-14 04:20:00,23.2888022439,23.2729024,22.2511055374,,,1
2023-09-14 04:25:00,23.2904700897,23.2749344,22.2509031531,,,1
2023-09-14 04:30:00,23.2923996307,23.2769664,22.2503842548,,,1
2023-09-14 04:35:00,23.2943360235,23.2769664,22.2479146266,,,1
2023-09-14 04:40:00,23.295893344,23.2769664,22.2453233349,,,1
2023-09-14 04:45:00,23.2971693585,23.2769664,22.2429418621,,,1
2023-09-14 04:50:00,23.2982996551,23.2779824,22.2415826339,,,1
2023-09-14 04:55:00,23.2993056351,23.2789984,22.2403331214,,,1
2023-09-14 05:00:00,23.3001725968,23.2800144,22.2391836634,,,1
2023-09-14 05:05:00,23.3011190212,23.2820464,22.239028123,,,1
2023-09-14 05:10:00,23.3023594914,23.2840784,22.2388741462,,,1
2023-09-14 05:15:00,23.3037397477,23.2861104,22.2385324243,,,1
2023-09-14 05:20:00,23.304959139,23.2871264,22.2372442176,,,1
2023-09-14 05:25:00,23.3058949083,23.2881424,22.2360725004,,,1
2023-09-14 05:30:00,23.3067034976,23.2891584,22.2351324946,,,1
2023-09-14 05:35:00,23.3077183127,23.2901744,22.2343066774,,,1
2023-09-14 05:40:00,23.3091708623,23.2911904,22.2333159504,,,1
2023-09-14 05:45:00,23.3109512199,23.2922064,22.2319488427,,,1
2023-09-14 05:50:00,23.3127359828,23.2922064,22.2293998665,,,1
2023-09-14 05:55:00,23.3143823408,23.2922064,22.2267402813,,,1
2023-09-14 06:00:00,23.3160949386,23.2922064,22.2240926385,,,1
2023-09-14 06:05:00,23.3177918345,23.2932224,22.2221630085,,,1
2023-09-14 06:10:00,23.3194932575,23.2942384,22.2202050858,,,1
2023-09-14 06:15:00,23.3211906846,23.2952544,22.218202416,,,1
2023-09-14 06:20:00,23.3230018389,23.2972864,22.2170358179,,,1
2023-09-14 06:25:00,23.3248149814,23.2993184,22.215791488,,,1
2023-09-14 06:30:00,23.3263564391,23.3013504,22.2145586991,,,1
2023-09-14 06:35:00,23.3276679628,23.3013504,22.2118251695,,,1
2023-09-14 06:40:00,23.3290766627,23.3013504,22.2091968969,,,1
2023-09-14 06:45:00,23.3308337186,23.3013504,22.2064063611,,,1
2023-09-14 06:50:00,23.3327201233,23.3023664,22.2041054778,,,1
2023-09-14 06:55:00,23.3339466517,23.3033824,22.2016488905,,,1
2023-09-14 07:00:00,23.3343006791,23.3043984,22.1997075731,,,1
2023-09-14 07:05:00,23.3341354934,23.3043984,22.1976302143,,,1
2023-09-14 07:10:00,23.3339858048,23.3043984,22.1959781376,,,1
2023-09-14 07:15:00,23.333833234,23.3043984,22.1943226443,,,1
2023-09-14 07:20:00,23.3336346686,23.3054144,22.1935523715,,,1
2023-09-14 07:25:00,23.3332225377,23.3064304,22.1928917677,,,1
2023-09-14 07:30:00,23.3326267131,23.3074464,22.1924877043,,,1
2023-09-14 07:35:00,23.3319705776,23.3084624,22.1923273054,,,1
2023-09-14 07:40:00,23.3313042373,23.3094784,22.1923154831,,,1
2023-09-14 07:45:00,23.330570739,23.3104944,22.1924127652,,,1
2023-09-14 07:50:00,23.3297640688,23.3104944,22.1917949828,,,1
2023-09-14 07:55:00,23.3294880964,23.3104944,22.1912841389,,,1
2023-09-14 08:00:00,23.3300902718,23.3104944,22.1903652947,,,1
2023-09-14 08:05:00,23.3310162275,23.3115104,22.1895815622,,,1
2023-09-14 08:10:00,23.3314122479,23.3125264,22.1885442078,,,1
2023-09-14 08:15:00,23.3313019505,23.3135424,22.1879680009,,,1
2023-09-14 08:20:00,23.3312590637,23.3135424,22.1869906654,,,1
2023-09-14 08:25:00,23.3318890362,23.3135424,22.185961975,,,1
2023-09-14 08:30:00,23.3329636958,23.3135424,22.1843571984,,,1
2023-09-14 08:35:00,23.3336888385,23.3135424,22.1823321927,,,1
2023-09-14 08:40:00,23.3334696321,23.3135424,22.1805432924,,,1
2023-09-14 08:45:00,23.3328395893,23.3135424,22.1795230242,,,1
2023-09-14 08:50:00,23.3322836876,23.3145584,22.1797429881,,,1
2023-09-14 08:55:00,23.3318103588,23.3155744,22.1799979522,,,1
2023-09-14 09:00:00,23.3311868363,23.3165904,22.1802762176,,,1
2023-09-14 09:05:00,23.33037695,23.3165904,22.1798992489,,,1
2023-09-14 09:10:00,23.3293797019,23.3165904,22.179719965,,,1
2023-09-14 09:15:00,23.3281998443,23.3165904,22.1797504055,,,1
2023-09-14 09:20:00,23.3270224571,23.3165904,22.1799977251,,,1
2023-09-14 09:25:00,23.3260323453,23.3165904,22.1803137114,,,1
2023-09-14 09:30:00,23.3254173374,23.3165904,22.180539284,,,1
2023-09-14 09:35:00,23.3249412843,23.3176064,22.1813754345,,,1
2023-09-14 09:40:00,23.324600579,23.3186224,22.1821899438,,,1
2023-09-14 09:45:00,23.3242122019,23.3196384,22.1829775772,,,1
2023-09-14 09:50:00,23.3234756871,23.3196384,22.1830138501,,,1
2023-09-14 09:55:00,23.3222082743,23.3196384,22.183372825,,,1
2023-09-14 10:00:00,23.3205840317,23.3196384,22.1842325631,,,1
2023-09-14 10:05:00,23.3190812986,23.3196384,22.1854752195,,,1
2023-09-14 10:10:00,23.3179472421,23.3196384,22.186710832,,,1
2023-09-14 10:15:00,23.3169768983,23.3196384,22.1877195464,,,1
2023-09-14 10:20:00,23.3158416027,23.3196384,22.1886555115,,,1
2023-09-14 10:25:00,23.3143761803,23.3196384,22.1897915559,,,1
2023-09-14 10:30:00,23.3128137833,23.3196384,22.1912796272,,,1
2023-09-14 10:35:00,23.3114103472,23.3196384,22.1929390219,,,1
2023-09-14 10:40:00,23.3105686493,23.3196384,22.1945554538,,,1
2023-09-14 10:45:00,23.3102294975,23.3196384,22.1957729968,,,1
2023-09-14 10:50:00,23.309797751,23.3196384,22.196608852,,,1
2023-09-14 10:55:00,23.3089409073,23.3196384,22.1975446883,,,1
2023-09-14 11:00:00,23.3081364686,23.3196384,22.1988720131,,,1
2023-09-14 11:05:00,23.3075216937,23.3196384,22.2002056799,,,1
